"Variante";"Seed";"Sieger";"Runden";"Beiträge";"Startfigur";"LP Gawain";"LP Gildas";"Aussetzbeiträge";"Blutungsticks"
"techniques";"2447275996";"gawain";"4";"8";"gildas";"9";"0";"0";"0"
"techniques";"806744461";"gildas";"3";"6";"gawain";"0";"33";"0";"0"
"techniques";"3461180222";"gildas";"3";"5";"gildas";"0";"35";"0";"0"
"techniques";"1820648687";"gawain";"3";"5";"gawain";"35";"0";"0";"0"
"techniques";"180117152";"gawain";"7";"13";"gawain";"3";"0";"0";"0"
"techniques";"2834552913";"gawain";"6";"11";"gawain";"6";"0";"0";"0"
"techniques";"1194021378";"gildas";"3";"5";"gildas";"0";"42";"0";"0"
"techniques";"3848457139";"gildas";"7";"13";"gildas";"0";"5";"0";"0"
"techniques";"2207925604";"gildas";"4";"7";"gildas";"0";"21";"0";"0"
"techniques";"567394069";"gildas";"4";"7";"gildas";"0";"25";"0";"0"
"techniques";"3221829830";"gildas";"4";"8";"gawain";"0";"13";"0";"0"
"techniques";"1581298295";"gildas";"5";"10";"gawain";"0";"26";"0";"0"
"techniques";"4235734056";"gildas";"6";"12";"gawain";"0";"14";"0";"0"
"techniques";"2595202521";"gildas";"5";"9";"gildas";"0";"39";"0";"0"
"techniques";"954670986";"gildas";"3";"5";"gildas";"0";"31";"0";"0"
"techniques";"3609106747";"gildas";"5";"10";"gawain";"0";"6";"0";"0"
"techniques";"1968575212";"gildas";"4";"7";"gildas";"0";"14";"0";"0"
"techniques";"328043677";"gildas";"2";"3";"gildas";"0";"45";"0";"0"
"techniques";"2982479438";"gildas";"4";"7";"gildas";"0";"35";"0";"0"
"techniques";"1341947903";"gildas";"4";"7";"gildas";"0";"34";"0";"0"
"techniques";"3996383664";"gildas";"3";"6";"gawain";"0";"28";"0";"0"
"techniques";"2355852129";"gildas";"4";"8";"gawain";"0";"14";"0";"0"
"techniques";"715320594";"gildas";"4";"7";"gildas";"0";"38";"0";"0"
"techniques";"3369756355";"gildas";"4";"7";"gildas";"0";"36";"0";"0"
"techniques";"1729224820";"gildas";"7";"14";"gawain";"0";"5";"0";"0"
"techniques";"88693285";"gildas";"6";"12";"gawain";"0";"21";"0";"0"
"techniques";"2743129046";"gildas";"4";"7";"gildas";"0";"26";"0";"0"
"techniques";"1102597511";"gildas";"5";"10";"gawain";"0";"13";"0";"0"
"techniques";"3757033272";"gildas";"4";"7";"gildas";"0";"15";"0";"0"
"techniques";"2116501737";"gildas";"3";"6";"gawain";"0";"15";"0";"0"
"techniques";"475970202";"gildas";"3";"5";"gildas";"0";"52";"0";"0"
"techniques";"3130405963";"gildas";"4";"8";"gawain";"0";"6";"0";"0"
"techniques";"1489874428";"gildas";"3";"5";"gildas";"0";"50";"0";"0"
"techniques";"4144310189";"gawain";"4";"7";"gawain";"12";"0";"0";"0"
"techniques";"2503778654";"gildas";"3";"5";"gildas";"0";"35";"0";"0"
"techniques";"863247119";"gildas";"4";"8";"gawain";"0";"30";"0";"0"
"techniques";"3517682880";"gildas";"3";"5";"gildas";"0";"28";"0";"0"
"techniques";"1877151345";"gildas";"4";"8";"gawain";"0";"32";"0";"0"
"techniques";"236619810";"gildas";"4";"8";"gawain";"0";"11";"0";"0"
"techniques";"2891055571";"gildas";"5";"9";"gildas";"0";"32";"0";"0"
"techniques";"1250524036";"gildas";"5";"9";"gildas";"0";"21";"0";"0"
"techniques";"3904959797";"gildas";"5";"9";"gildas";"0";"24";"0";"0"
"techniques";"2264428262";"gildas";"4";"7";"gildas";"0";"24";"0";"0"
"techniques";"623896727";"gildas";"3";"6";"gawain";"0";"15";"0";"0"
"techniques";"3278332488";"gildas";"4";"8";"gawain";"0";"6";"0";"0"
"techniques";"1637800953";"gildas";"3";"5";"gildas";"0";"44";"0";"0"
"techniques";"4292236714";"gildas";"3";"6";"gawain";"0";"37";"0";"0"
"techniques";"2651705179";"gildas";"4";"7";"gildas";"0";"45";"0";"0"
"techniques";"1011173644";"gildas";"3";"5";"gildas";"0";"50";"0";"0"
"techniques";"3665609405";"gildas";"5";"9";"gildas";"0";"22";"0";"0"
"techniques";"2025077870";"gildas";"3";"6";"gawain";"0";"52";"0";"0"
"techniques";"384546335";"gildas";"4";"8";"gawain";"0";"17";"0";"0"
"techniques";"3038982096";"gildas";"4";"7";"gildas";"0";"23";"0";"0"
"techniques";"1398450561";"gildas";"3";"5";"gildas";"0";"41";"0";"0"
"techniques";"4052886322";"gawain";"7";"13";"gawain";"13";"0";"0";"0"
"techniques";"2412354787";"gildas";"4";"8";"gawain";"0";"24";"0";"0"
"techniques";"771823252";"gildas";"5";"10";"gawain";"0";"20";"0";"0"
"techniques";"3426259013";"gildas";"5";"9";"gildas";"0";"21";"0";"0"
"techniques";"1785727478";"gildas";"3";"5";"gildas";"0";"32";"0";"0"
"techniques";"145195943";"gildas";"6";"11";"gildas";"0";"22";"0";"0"
"techniques";"2799631704";"gildas";"3";"5";"gildas";"0";"43";"0";"0"
"techniques";"1159100169";"gildas";"5";"9";"gildas";"0";"5";"0";"0"
"techniques";"3813535930";"gildas";"3";"6";"gawain";"0";"41";"0";"0"
"techniques";"2173004395";"gildas";"4";"8";"gawain";"0";"3";"0";"0"
"techniques";"532472860";"gildas";"3";"5";"gildas";"0";"53";"0";"0"
"techniques";"3186908621";"gildas";"3";"6";"gawain";"0";"30";"0";"0"
"techniques";"1546377086";"gildas";"6";"11";"gildas";"0";"31";"0";"0"
"techniques";"4200812847";"gildas";"3";"5";"gildas";"0";"41";"0";"0"
"techniques";"2560281312";"gildas";"4";"8";"gawain";"0";"34";"0";"0"
"techniques";"919749777";"gildas";"4";"8";"gawain";"0";"25";"0";"0"
"techniques";"3574185538";"gildas";"4";"7";"gildas";"0";"21";"0";"0"
"techniques";"1933654003";"gildas";"4";"7";"gildas";"0";"46";"0";"0"
"techniques";"293122468";"gildas";"4";"7";"gildas";"0";"13";"0";"0"
"techniques";"2947558229";"gildas";"4";"7";"gildas";"0";"39";"0";"0"
"techniques";"1307026694";"gildas";"4";"8";"gawain";"0";"22";"0";"0"
"techniques";"3961462455";"gildas";"6";"11";"gildas";"0";"17";"0";"0"
"techniques";"2320930920";"gildas";"5";"10";"gawain";"0";"6";"0";"0"
"techniques";"680399385";"gildas";"7";"14";"gawain";"0";"7";"0";"0"
"techniques";"3334835146";"gildas";"5";"10";"gawain";"0";"31";"0";"0"
"techniques";"1694303611";"gildas";"4";"7";"gildas";"0";"34";"0";"0"
"techniques";"53772076";"gildas";"3";"5";"gildas";"0";"48";"0";"0"
"techniques";"2708207837";"gildas";"4";"7";"gildas";"0";"25";"0";"0"
"techniques";"1067676302";"gildas";"5";"10";"gawain";"0";"28";"0";"0"
"techniques";"3722112063";"gildas";"3";"5";"gildas";"0";"20";"0";"0"
"techniques";"2081580528";"gawain";"7";"14";"gildas";"17";"0";"0";"0"
"techniques";"441048993";"gawain";"5";"9";"gawain";"3";"0";"0";"0"
"techniques";"3095484754";"gildas";"4";"7";"gildas";"0";"38";"0";"0"
"techniques";"1454953219";"gildas";"4";"8";"gawain";"0";"27";"0";"0"
"techniques";"4109388980";"gildas";"3";"6";"gawain";"0";"31";"0";"0"
"techniques";"2468857445";"gildas";"4";"7";"gildas";"0";"38";"0";"0"
"techniques";"828325910";"gildas";"3";"6";"gawain";"0";"47";"0";"0"
"techniques";"3482761671";"gildas";"4";"8";"gawain";"0";"19";"0";"0"
"techniques";"1842230136";"gildas";"3";"6";"gawain";"0";"31";"0";"0"
"techniques";"201698601";"gawain";"4";"7";"gawain";"12";"0";"0";"0"
"techniques";"2856134362";"gildas";"4";"7";"gildas";"0";"24";"0";"0"
"techniques";"1215602827";"gildas";"5";"10";"gawain";"0";"39";"0";"0"
"techniques";"3870038588";"gildas";"5";"9";"gildas";"0";"17";"0";"0"
"techniques";"2229507053";"gildas";"5";"9";"gildas";"0";"27";"0";"0"
"techniques";"588975518";"gildas";"5";"10";"gawain";"0";"3";"0";"0"
"techniques";"3243411279";"gildas";"4";"8";"gawain";"0";"30";"0";"0"
"techniques";"1602879744";"gildas";"3";"6";"gawain";"0";"26";"0";"0"
"techniques";"4257315505";"gildas";"4";"8";"gawain";"0";"30";"0";"0"
"techniques";"2616783970";"gildas";"5";"9";"gildas";"0";"23";"0";"0"
"techniques";"976252435";"gawain";"4";"7";"gawain";"1";"0";"0";"0"
"techniques";"3630688196";"gildas";"4";"7";"gildas";"0";"33";"0";"0"
"techniques";"1990156661";"gildas";"3";"6";"gawain";"0";"14";"0";"0"
"techniques";"349625126";"gildas";"4";"7";"gildas";"0";"46";"0";"0"
"techniques";"3004060887";"gildas";"5";"10";"gawain";"0";"36";"0";"0"
"techniques";"1363529352";"gildas";"3";"6";"gawain";"0";"23";"0";"0"
"techniques";"4017965113";"gildas";"3";"6";"gawain";"0";"45";"0";"0"
"techniques";"2377433578";"gildas";"4";"8";"gawain";"0";"13";"0";"0"
"techniques";"736902043";"gildas";"2";"4";"gawain";"0";"39";"0";"0"
"techniques";"3391337804";"gildas";"4";"7";"gildas";"0";"30";"0";"0"
"techniques";"1750806269";"gildas";"5";"10";"gawain";"0";"9";"0";"0"
"techniques";"110274734";"gildas";"3";"5";"gildas";"0";"28";"0";"0"
"techniques";"2764710495";"gildas";"3";"6";"gawain";"0";"17";"0";"0"
"techniques";"1124178960";"gildas";"5";"10";"gawain";"0";"28";"0";"0"
"techniques";"3778614721";"gildas";"7";"13";"gildas";"0";"30";"0";"0"
"techniques";"2138083186";"gildas";"4";"7";"gildas";"0";"30";"0";"0"
"techniques";"497551651";"gildas";"5";"10";"gawain";"0";"8";"0";"0"
"techniques";"3151987412";"gildas";"4";"8";"gawain";"0";"22";"0";"0"
"techniques";"1511455877";"gildas";"5";"9";"gildas";"0";"17";"0";"0"
"techniques";"4165891638";"gildas";"4";"8";"gawain";"0";"22";"0";"0"
"techniques";"2525360103";"gildas";"3";"5";"gildas";"0";"55";"0";"0"
"techniques";"884828568";"gildas";"2";"4";"gawain";"0";"40";"0";"0"
"techniques";"3539264329";"gildas";"4";"8";"gawain";"0";"29";"0";"0"
"techniques";"1898732794";"gildas";"2";"3";"gildas";"0";"49";"0";"0"
"techniques";"258201259";"gildas";"5";"9";"gildas";"0";"32";"0";"0"
"techniques";"2912637020";"gildas";"3";"5";"gildas";"0";"37";"0";"0"
"techniques";"1272105485";"gawain";"7";"13";"gawain";"2";"0";"0";"0"
"techniques";"3926541246";"gildas";"6";"11";"gildas";"0";"21";"0";"0"
"techniques";"2286009711";"gildas";"3";"6";"gawain";"0";"48";"0";"0"
"techniques";"645478176";"gawain";"6";"11";"gawain";"10";"0";"0";"0"
"techniques";"3299913937";"gildas";"3";"5";"gildas";"0";"47";"0";"0"
"techniques";"1659382402";"gawain";"6";"11";"gawain";"9";"0";"0";"0"
"techniques";"18850867";"gildas";"5";"9";"gildas";"0";"30";"0";"0"
"techniques";"2673286628";"gildas";"3";"5";"gildas";"0";"39";"0";"0"
"techniques";"1032755093";"gildas";"5";"10";"gawain";"0";"15";"0";"0"
"techniques";"3687190854";"gildas";"4";"7";"gildas";"0";"21";"0";"0"
"techniques";"2046659319";"gildas";"5";"10";"gawain";"0";"32";"0";"0"
"techniques";"406127784";"gildas";"3";"6";"gawain";"0";"14";"0";"0"
"techniques";"3060563545";"gildas";"3";"6";"gawain";"0";"34";"0";"0"
"techniques";"1420032010";"gildas";"5";"10";"gawain";"0";"18";"0";"0"
"techniques";"4074467771";"gildas";"4";"7";"gildas";"0";"19";"0";"0"
"techniques";"2433936236";"gildas";"5";"9";"gildas";"0";"19";"0";"0"
"techniques";"793404701";"gildas";"5";"9";"gildas";"0";"17";"0";"0"
"techniques";"3447840462";"gildas";"3";"5";"gildas";"0";"42";"0";"0"
"techniques";"1807308927";"gildas";"4";"7";"gildas";"0";"41";"0";"0"
"techniques";"166777392";"gildas";"4";"8";"gawain";"0";"43";"0";"0"
"techniques";"2821213153";"gildas";"3";"6";"gawain";"0";"37";"0";"0"
"techniques";"1180681618";"gildas";"4";"7";"gildas";"0";"23";"0";"0"
"techniques";"3835117379";"gildas";"5";"9";"gildas";"0";"1";"0";"0"
"modifiers";"10609178";"gawain";"5";"9";"gawain";"1";"0";"0";"0"
"modifiers";"2665044939";"gildas";"4";"7";"gildas";"0";"41";"0";"0"
"modifiers";"1024513404";"gawain";"7";"13";"gawain";"8";"0";"0";"0"
"modifiers";"3678949165";"gildas";"4";"8";"gawain";"0";"23";"0";"0"
"modifiers";"2038417630";"gildas";"4";"7";"gildas";"0";"42";"0";"0"
"modifiers";"397886095";"gildas";"7";"13";"gildas";"0";"29";"0";"0"
"modifiers";"3052321856";"gildas";"6";"11";"gildas";"0";"33";"0";"0"
"modifiers";"1411790321";"gildas";"3";"6";"gawain";"0";"40";"0";"0"
"modifiers";"4066226082";"gildas";"6";"11";"gildas";"0";"36";"0";"0"
"modifiers";"2425694547";"gawain";"6";"11";"gawain";"21";"0";"0";"0"
"modifiers";"785163012";"gildas";"7";"13";"gildas";"0";"15";"0";"0"
"modifiers";"3439598773";"gildas";"4";"8";"gawain";"0";"23";"0";"0"
"modifiers";"1799067238";"gildas";"7";"14";"gawain";"0";"1";"0";"0"
"modifiers";"158535703";"gildas";"4";"8";"gawain";"0";"13";"0";"0"
"modifiers";"2812971464";"gildas";"6";"11";"gildas";"0";"46";"0";"0"
"modifiers";"1172439929";"gildas";"6";"12";"gawain";"0";"8";"0";"0"
"modifiers";"3826875690";"gildas";"5";"9";"gildas";"0";"32";"0";"0"
"modifiers";"2186344155";"gildas";"4";"7";"gildas";"0";"41";"0";"0"
"modifiers";"545812620";"gildas";"5";"10";"gawain";"0";"34";"0";"0"
"modifiers";"3200248381";"gildas";"4";"7";"gildas";"0";"41";"0";"0"
"modifiers";"1559716846";"gawain";"6";"11";"gawain";"12";"0";"0";"0"
"modifiers";"4214152607";"gildas";"6";"11";"gildas";"0";"23";"0";"0"
"modifiers";"2573621072";"gildas";"6";"11";"gildas";"0";"20";"0";"0"
"modifiers";"933089537";"gildas";"5";"9";"gildas";"0";"21";"0";"0"
"modifiers";"3587525298";"gildas";"6";"12";"gawain";"0";"20";"0";"0"
"modifiers";"1946993763";"gildas";"6";"11";"gildas";"0";"26";"0";"0"
"modifiers";"306462228";"gildas";"5";"10";"gawain";"0";"34";"0";"0"
"modifiers";"2960897989";"gildas";"6";"12";"gawain";"0";"19";"0";"0"
"modifiers";"1320366454";"gildas";"6";"11";"gildas";"0";"23";"0";"0"
"modifiers";"3974802215";"gildas";"4";"8";"gawain";"0";"23";"0";"0"
"modifiers";"2334270680";"gildas";"5";"10";"gawain";"0";"35";"0";"0"
"modifiers";"693739145";"gildas";"3";"5";"gildas";"0";"47";"0";"0"
"modifiers";"3348174906";"gildas";"3";"5";"gildas";"0";"52";"0";"0"
"modifiers";"1707643371";"gildas";"6";"12";"gawain";"0";"29";"0";"0"
"modifiers";"67111836";"gildas";"4";"8";"gawain";"0";"17";"0";"0"
"modifiers";"2721547597";"gildas";"5";"9";"gildas";"0";"29";"0";"0"
"modifiers";"1081016062";"gildas";"7";"14";"gawain";"0";"11";"0";"0"
"modifiers";"3735451823";"gildas";"3";"5";"gildas";"0";"55";"0";"0"
"modifiers";"2094920288";"gildas";"5";"9";"gildas";"0";"26";"0";"0"
"modifiers";"454388753";"gawain";"5";"9";"gawain";"2";"0";"0";"0"
"modifiers";"3108824514";"gildas";"5";"9";"gildas";"0";"16";"0";"0"
"modifiers";"1468292979";"gildas";"6";"12";"gawain";"0";"34";"0";"0"
"modifiers";"4122728740";"gildas";"4";"8";"gawain";"0";"40";"0";"0"
"modifiers";"2482197205";"gildas";"3";"5";"gildas";"0";"49";"0";"0"
"modifiers";"841665670";"gildas";"5";"9";"gildas";"0";"36";"0";"0"
"modifiers";"3496101431";"gildas";"4";"7";"gildas";"0";"45";"0";"0"
"modifiers";"1855569896";"gildas";"5";"9";"gildas";"0";"15";"0";"0"
"modifiers";"215038361";"gildas";"6";"11";"gildas";"0";"11";"0";"0"
"modifiers";"2869474122";"gawain";"5";"10";"gildas";"7";"0";"0";"0"
"modifiers";"1228942587";"gildas";"7";"14";"gawain";"0";"6";"0";"0"
"modifiers";"3883378348";"gildas";"6";"12";"gawain";"0";"17";"0";"0"
"modifiers";"2242846813";"gildas";"4";"8";"gawain";"0";"33";"0";"0"
"modifiers";"602315278";"gildas";"3";"5";"gildas";"0";"43";"0";"0"
"modifiers";"3256751039";"gildas";"6";"12";"gawain";"0";"34";"0";"0"
"modifiers";"1616219504";"gawain";"6";"11";"gawain";"30";"0";"0";"0"
"modifiers";"4270655265";"gildas";"4";"7";"gildas";"0";"45";"0";"0"
"modifiers";"2630123730";"gildas";"3";"6";"gawain";"0";"27";"0";"0"
"modifiers";"989592195";"gildas";"5";"10";"gawain";"0";"26";"0";"0"
"modifiers";"3644027956";"gildas";"5";"10";"gawain";"0";"26";"0";"0"
"modifiers";"2003496421";"gildas";"8";"15";"gildas";"0";"24";"0";"0"
"modifiers";"362964886";"gildas";"4";"7";"gildas";"0";"25";"0";"0"
"modifiers";"3017400647";"gildas";"8";"16";"gawain";"0";"2";"0";"0"
"modifiers";"1376869112";"gawain";"7";"13";"gawain";"5";"0";"0";"0"
"modifiers";"4031304873";"gildas";"5";"9";"gildas";"0";"23";"0";"0"
"modifiers";"2390773338";"gildas";"7";"13";"gildas";"0";"28";"0";"0"
"modifiers";"750241803";"gildas";"3";"6";"gawain";"0";"46";"0";"0"
"modifiers";"3404677564";"gildas";"8";"15";"gildas";"0";"39";"0";"0"
"modifiers";"1764146029";"gildas";"9";"18";"gawain";"0";"7";"0";"0"
"modifiers";"123614494";"gildas";"5";"10";"gawain";"0";"36";"0";"0"
"modifiers";"2778050255";"gildas";"6";"12";"gawain";"0";"24";"0";"0"
"modifiers";"1137518720";"gildas";"6";"12";"gawain";"0";"19";"0";"0"
"modifiers";"3791954481";"gildas";"4";"8";"gawain";"0";"34";"0";"0"
"modifiers";"2151422946";"gildas";"4";"7";"gildas";"0";"36";"0";"0"
"modifiers";"510891411";"gildas";"6";"12";"gawain";"0";"8";"0";"0"
"modifiers";"3165327172";"gildas";"5";"9";"gildas";"0";"28";"0";"0"
"modifiers";"1524795637";"gildas";"6";"12";"gawain";"0";"32";"0";"0"
"modifiers";"4179231398";"gawain";"6";"11";"gawain";"2";"0";"0";"0"
"modifiers";"2538699863";"gildas";"5";"9";"gildas";"0";"16";"0";"0"
"modifiers";"898168328";"gildas";"8";"16";"gawain";"0";"22";"0";"0"
"modifiers";"3552604089";"gildas";"8";"16";"gawain";"0";"25";"0";"0"
"modifiers";"1912072554";"gildas";"6";"12";"gawain";"0";"11";"0";"0"
"modifiers";"271541019";"gildas";"6";"12";"gawain";"0";"2";"0";"0"
"modifiers";"2925976780";"gildas";"7";"13";"gildas";"0";"14";"0";"0"
"modifiers";"1285445245";"gildas";"8";"15";"gildas";"0";"7";"0";"0"
"modifiers";"3939881006";"gildas";"6";"11";"gildas";"0";"39";"0";"0"
"modifiers";"2299349471";"gildas";"6";"11";"gildas";"0";"20";"0";"0"
"modifiers";"658817936";"gildas";"5";"10";"gawain";"0";"22";"0";"0"
"modifiers";"3313253697";"gildas";"6";"11";"gildas";"0";"30";"0";"0"
"modifiers";"1672722162";"gildas";"3";"6";"gawain";"0";"38";"0";"0"
"modifiers";"32190627";"gildas";"6";"11";"gildas";"0";"32";"0";"0"
"modifiers";"2686626388";"gildas";"4";"7";"gildas";"0";"47";"0";"0"
"modifiers";"1046094853";"gildas";"3";"6";"gawain";"0";"52";"0";"0"
"modifiers";"3700530614";"gildas";"6";"12";"gawain";"0";"16";"0";"0"
"modifiers";"2059999079";"gildas";"5";"9";"gildas";"0";"47";"0";"0"
"modifiers";"419467544";"gildas";"3";"5";"gildas";"0";"36";"0";"0"
"modifiers";"3073903305";"gildas";"4";"7";"gildas";"0";"27";"0";"0"
"modifiers";"1433371770";"gildas";"7";"13";"gildas";"0";"23";"0";"0"
"modifiers";"4087807531";"gildas";"5";"9";"gildas";"0";"25";"0";"0"
"modifiers";"2447275996";"gildas";"6";"11";"gildas";"0";"24";"0";"0"
"modifiers";"806744461";"gildas";"8";"16";"gawain";"0";"16";"0";"0"
"modifiers";"3461180222";"gildas";"4";"7";"gildas";"0";"40";"0";"0"
"modifiers";"1820648687";"gildas";"4";"8";"gawain";"0";"23";"0";"0"
"modifiers";"180117152";"gildas";"4";"8";"gawain";"0";"58";"0";"0"
"modifiers";"2834552913";"gildas";"5";"10";"gawain";"0";"28";"0";"0"
"modifiers";"1194021378";"gildas";"6";"11";"gildas";"0";"22";"0";"0"
"modifiers";"3848457139";"gildas";"7";"13";"gildas";"0";"22";"0";"0"
"modifiers";"2207925604";"gildas";"4";"7";"gildas";"0";"32";"0";"0"
"modifiers";"567394069";"gildas";"4";"7";"gildas";"0";"47";"0";"0"
"modifiers";"3221829830";"gildas";"3";"6";"gawain";"0";"44";"0";"0"
"modifiers";"1581298295";"gildas";"4";"8";"gawain";"0";"42";"0";"0"
"modifiers";"4235734056";"gildas";"7";"14";"gawain";"0";"32";"0";"0"
"modifiers";"2595202521";"gildas";"8";"15";"gildas";"0";"3";"0";"0"
"modifiers";"954670986";"gildas";"4";"7";"gildas";"0";"43";"0";"0"
"modifiers";"3609106747";"gildas";"6";"12";"gawain";"0";"17";"0";"0"
"modifiers";"1968575212";"gildas";"3";"5";"gildas";"0";"49";"0";"0"
"modifiers";"328043677";"gildas";"3";"5";"gildas";"0";"38";"0";"0"
"modifiers";"2982479438";"gildas";"6";"11";"gildas";"0";"13";"0";"0"
"modifiers";"1341947903";"gildas";"7";"13";"gildas";"0";"11";"0";"0"
"modifiers";"3996383664";"gildas";"4";"8";"gawain";"0";"15";"0";"0"
"modifiers";"2355852129";"gawain";"6";"11";"gawain";"5";"0";"0";"0"
"modifiers";"715320594";"gildas";"4";"7";"gildas";"0";"50";"0";"0"
"modifiers";"3369756355";"gildas";"4";"7";"gildas";"0";"58";"0";"0"
"modifiers";"1729224820";"gawain";"8";"15";"gawain";"15";"0";"0";"0"
"modifiers";"88693285";"gildas";"6";"12";"gawain";"0";"28";"0";"0"
"modifiers";"2743129046";"gildas";"5";"9";"gildas";"0";"28";"0";"0"
"modifiers";"1102597511";"gildas";"7";"14";"gawain";"0";"10";"0";"0"
"modifiers";"3757033272";"gildas";"4";"7";"gildas";"0";"17";"0";"0"
"modifiers";"2116501737";"gildas";"5";"10";"gawain";"0";"32";"0";"0"
"modifiers";"475970202";"gawain";"5";"10";"gildas";"11";"0";"0";"0"
"modifiers";"3130405963";"gildas";"6";"12";"gawain";"0";"15";"0";"0"
"modifiers";"1489874428";"gildas";"4";"7";"gildas";"0";"30";"0";"0"
"modifiers";"4144310189";"gildas";"4";"8";"gawain";"0";"33";"0";"0"
"modifiers";"2503778654";"gildas";"6";"11";"gildas";"0";"26";"0";"0"
"modifiers";"863247119";"gildas";"6";"12";"gawain";"0";"4";"0";"0"
"modifiers";"3517682880";"gildas";"4";"7";"gildas";"0";"46";"0";"0"
"modifiers";"1877151345";"gildas";"7";"14";"gawain";"0";"15";"0";"0"
"modifiers";"236619810";"gildas";"6";"12";"gawain";"0";"26";"0";"0"
"modifiers";"2891055571";"gildas";"4";"7";"gildas";"0";"44";"0";"0"
"modifiers";"1250524036";"gildas";"4";"7";"gildas";"0";"46";"0";"0"
"modifiers";"3904959797";"gildas";"6";"11";"gildas";"0";"22";"0";"0"
"modifiers";"2264428262";"gawain";"6";"12";"gildas";"14";"0";"0";"0"
"modifiers";"623896727";"gildas";"6";"12";"gawain";"0";"2";"0";"0"
"modifiers";"3278332488";"gildas";"6";"12";"gawain";"0";"8";"0";"0"
"modifiers";"1637800953";"gildas";"6";"11";"gildas";"0";"23";"0";"0"
"modifiers";"4292236714";"gildas";"6";"12";"gawain";"0";"1";"0";"0"
"modifiers";"2651705179";"gildas";"5";"9";"gildas";"0";"38";"0";"0"
"modifiers";"1011173644";"gildas";"7";"13";"gildas";"0";"33";"0";"0"
"modifiers";"3665609405";"gildas";"4";"7";"gildas";"0";"41";"0";"0"
"modifiers";"2025077870";"gildas";"9";"18";"gawain";"0";"16";"0";"0"
"modifiers";"384546335";"gildas";"7";"14";"gawain";"0";"4";"0";"0"
"modifiers";"3038982096";"gildas";"4";"7";"gildas";"0";"50";"0";"0"
"modifiers";"1398450561";"gildas";"7";"13";"gildas";"0";"13";"0";"0"
"modifiers";"4052886322";"gildas";"5";"10";"gawain";"0";"49";"0";"0"
"modifiers";"2412354787";"gildas";"5";"10";"gawain";"0";"41";"0";"0"
"modifiers";"771823252";"gildas";"6";"12";"gawain";"0";"17";"0";"0"
"modifiers";"3426259013";"gildas";"6";"11";"gildas";"0";"20";"0";"0"
"modifiers";"1785727478";"gildas";"6";"11";"gildas";"0";"40";"0";"0"
"modifiers";"145195943";"gildas";"8";"15";"gildas";"0";"27";"0";"0"
"modifiers";"2799631704";"gildas";"6";"11";"gildas";"0";"8";"0";"0"
"modifiers";"1159100169";"gildas";"3";"5";"gildas";"0";"47";"0";"0"
"modifiers";"3813535930";"gildas";"6";"12";"gawain";"0";"29";"0";"0"
"modifiers";"2173004395";"gawain";"6";"11";"gawain";"12";"0";"0";"0"
"modifiers";"532472860";"gawain";"6";"12";"gildas";"1";"0";"0";"0"
"modifiers";"3186908621";"gildas";"4";"8";"gawain";"0";"35";"0";"0"
"modifiers";"1546377086";"gildas";"7";"13";"gildas";"0";"15";"0";"0"
"modifiers";"4200812847";"gildas";"4";"7";"gildas";"0";"35";"0";"0"
"modifiers";"2560281312";"gildas";"5";"10";"gawain";"0";"18";"0";"0"
"modifiers";"919749777";"gawain";"6";"11";"gawain";"16";"0";"0";"0"
"modifiers";"3574185538";"gildas";"6";"11";"gildas";"0";"16";"0";"0"
"modifiers";"1933654003";"gildas";"6";"11";"gildas";"0";"45";"0";"0"
"modifiers";"293122468";"gildas";"6";"11";"gildas";"0";"15";"0";"0"
"modifiers";"2947558229";"gildas";"5";"9";"gildas";"0";"36";"0";"0"
"modifiers";"1307026694";"gawain";"6";"11";"gawain";"9";"0";"0";"0"
"modifiers";"3961462455";"gildas";"9";"17";"gildas";"0";"13";"0";"0"
"modifiers";"2320930920";"gildas";"5";"10";"gawain";"0";"23";"0";"0"
"modifiers";"680399385";"gildas";"5";"10";"gawain";"0";"36";"0";"0"
"modifiers";"3334835146";"gawain";"6";"11";"gawain";"19";"0";"0";"0"
"modifiers";"1694303611";"gildas";"5";"9";"gildas";"0";"41";"0";"0"
"modifiers";"53772076";"gildas";"5";"9";"gildas";"0";"25";"0";"0"
"modifiers";"2708207837";"gildas";"6";"11";"gildas";"0";"16";"0";"0"
"modifiers";"1067676302";"gildas";"7";"14";"gawain";"0";"6";"0";"0"
"modifiers";"3722112063";"gildas";"4";"7";"gildas";"0";"25";"0";"0"
"modifiers";"2081580528";"gildas";"8";"15";"gildas";"0";"22";"0";"0"
"modifiers";"441048993";"gawain";"6";"11";"gawain";"1";"0";"0";"0"
"modifiers";"3095484754";"gildas";"6";"11";"gildas";"0";"31";"0";"0"
"modifiers";"1454953219";"gildas";"4";"8";"gawain";"0";"29";"0";"0"
"modifiers";"4109388980";"gawain";"7";"13";"gawain";"1";"0";"0";"0"
"modifiers";"2468857445";"gildas";"5";"9";"gildas";"0";"26";"0";"0"
"modifiers";"828325910";"gildas";"6";"12";"gawain";"0";"30";"0";"0"
"modifiers";"3482761671";"gildas";"4";"8";"gawain";"0";"35";"0";"0"
"modifiers";"1842230136";"gildas";"5";"10";"gawain";"0";"34";"0";"0"
"modifiers";"201698601";"gawain";"6";"11";"gawain";"4";"0";"0";"0"
"modifiers";"2856134362";"gildas";"5";"9";"gildas";"0";"36";"0";"0"
